id,organization_id,program_id,name,alternate_name,description,url,email,status,interpretation_services,application_process,wait_time,fees,accreditations,licenses
29881,25231,,Juvenile expungement help desk,,Direct representation,,,,,"Walk-inServes people 18+ with juvenile arrest records in Cook County. Cannot be on probation or have open criminal case. Get Chicago rap sheet (free) at 3510 S. Michigan (M-F 8-12) and bring to help desk. If arrested outside of Chicago, call first.",,Free to everyone,,
29866,25231,,HIV-AIDS project,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgDue to funder requirements, applicants must provide information about HIV status during the intake process. This service is for people living with HIV or AIDS and their household members.",,Free to eligible persons/entities,,
29856,25231,,Help for homeowners,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgBook a callback.",,Free to eligible persons/entities,,
29846,25231,,Eviction defense help desk - Skokie,,Direct representation,,,,,"Walk-inFirst come, first served. Clinic attorney is located in back of courtroom.",,Free to everyone,,
29836,25231,,Eviction defense help desk - Markham,,Direct representation,,,,,"Walk-inFirst come, first served.",,Free to everyone,,
29821,25231,,Comprehensive legal assistance for survivors project (CLASP) - Southwest,,Direct representation,,,,,TelephonePlease call and leave a message to schedule an in-person intake appointment. Calls are confidential and will be returned. Intake location is flexible.,,Free to everyone,,
29811,25231,,Bankruptcy help desk,,Direct representation,,,,,"Walk-inClients are seen on a first come, first served basis. Only the first 10 people are served, so please arrive early. When Monday is a court holiday, the help desk is open on Tuesday instead.",,Free to everyone,,
29801,25231,,LAF- ADAPT (Advance Directives and Property Transfers),,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgPlease call our ADAPT LAF Project hotline at 312-229-6080 and leave a message with your name and number. Someone will return your call within 5 business days.",,Free to eligible persons/entities,,
29791,25231,,Client screening unit,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgCall early (at 8:00 AM) or apply online for the best chance to get through; book call back to avoid wait times. A limited number of calls are taken daily.",,Free to eligible persons/entities,,
29701,25686,,Policy Services,,"Policy, impact litigation, support or other",,,,,"",,Free to everyone,,
29641,25596,,Legal help with eviction defense,,Direct representation,,,,,Walk-inA Prairie State attorney is available at the McLean County Law & Justice Center every Thursday morning to meet with people who have an eviction court date that morning.,,Free to eligible persons/entities,,
29631,25596,,Bloomington Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
29611,25596,,Kankakee Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
29601,25596,,Joliet Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
29596,25596,,McHenry Office - Walk-in clinic,,Direct representation,,,,,"Walk-inWalk-ins are accepted Tuesday mornings from 9:00 AM to 11:00 AM. Walk ins are seen on a first come, first served basis so please arrive early.",,Free to eligible persons/entities,,
29591,25596,,McHenry Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
29586,25596,,Rock Island Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
29581,25596,,Ottawa Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
29566,25596,,Waukegan Office - Walk-in clinic,,Direct representation,,,,,"Walk-inWalk-ins accepted most Wednesdays at 1:00-1:30pm. Please call ahead to confirm the clinic is available (847-662-6925, press ""0"").",,Free to eligible persons/entities,,
29561,25596,,Waukegan Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
29556,25596,,Rockford Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
29551,25596,,Bloomington Office - Legal help with divorce,,Direct representation,,,,,Walk-inPeople seeking divorce may come to our office on Wednesday afternoons to get legal help. Please arrive between 1:00 and 4:00 PM for service.,,Free to eligible persons/entities,,
29546,25596,,Bloomington Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgYou may have to wait on hold to talk to a lawyer; please be patient. Call early for the best chance to get through.",,Free to eligible persons/entities,,
29541,25596,,Wheaton Office - Legal help for eviction defense,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
29531,25596,,Wheaton Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
29511,25491,,Deferred action for childhood arrivals (DACA) legal services,,Direct representation,,,,,"Online

    Online through IllinoisLegalAid.orgVisit NIJC's calendar to find and register for an upcoming Deferred Action Clinic. After you register, we will email you a form. Please fill out the form and return it, so we can see if we can help you.",,Flat fee regardless of income,,
29471,25251,,"Legal Help for Homeowners, Consumer Rights and Debt Collection Hotline",,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgYou must talk to a Land of Lincoln staff member by phone to get service.",,Free to eligible persons/entities,,
29436,24631,,Legal services for people who are homeless or at risk of homelessness,,Direct representation,,,,,TelephoneIntake is usually done by phone but we can schedule an in-person appointment if needed.Intake is usually done by phone but we can schedule an in-person appointment if needed.,,Free to eligible persons/entities,,
29421,24471,,Free legal information and forms in Alexander County,,Legal self-help center,,,,,"",,Free to everyone,,
29416,24456,,Free legal information and forms in Adams County,,Legal self-help center,http://quincylibrary.org/,,,,"",,Free to everyone,,
29396,25596,,Fair Housing Project,,Direct representation,,,,,"TelephoneWe have offices in Rockford and Waukegan. When you call, you will be directed to one of these offices, based on your location. We help anyone, regardless of income. When you call, please tell us you received a referral from IllinoisLegalAid.org.",,Free to everyone,,
29246,25251,,Legal Help for Seniors (Midland),,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgYou must talk to a Land of Lincoln staff member by phone to get service.",,Free to everyone,,
29236,25251,,Legal Help for Seniors (East Central),,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgYou must talk to a Land of Lincoln staff member by phone to get service. Call between 9:00-11:00am on weekdays.",,Free to everyone,,
29231,25251,,Legal Help for Seniors (Metro-East),,Direct representation,,,,,"Telephone

    Walk-in

    Online through IllinoisLegalAid.orgYou may talk to a Land of Lincoln lawyer by phone to get advice.You may talk to a Land of Lincoln lawyer in person during our office hours.",,Free to everyone,,
29226,25251,,Legal advice and referral center,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgYou must talk to a Land of Lincoln staff member by phone to get advice. Depending on your case, we may refer you to the office closest to you for further service.",,Free to eligible persons/entities,,
29211,24561,,Domestic relations self-help desk,,Direct representation,,,,,Walk-inClients are served on a first-come-first-served basis. Wait times vary from 1 to 3 hours.,,Free to eligible persons/entities,,
29206,24561,,Collection self-help desk,,Direct representation,,,,,Walk-inClients are seen on a first come first served basis.,,Free to eligible persons/entities,,
29201,24561,,Hotline,,Direct representation,,,,,"Telephone

    OnlineCARPLS legal services are now available by appointment for a small convenience fee of $25. Schedule an appointment online and a CARPLS attorney will call you back.Calls are answered on a first-come first-served basis. Wait times may vary but will not exceed 20 minutes.For $25, you can skip the wait and set up an appointment online. Once you set your appointment online, a CARPLS lawyer will call you back.",,Free to eligible persons/entities,,
29196,24561,,Administrative hearings advice desk,,Direct representation,,,,,"Walk-inClients are assisted on a first come, first served basis.",,Free to eligible persons/entities,,
29191,24561,,Municipal Court Advice Desk,,Direct representation,,,,,Walk-inClients are served on a first-come-first-served basis. Wait times vary from 1 to 3 hours.,,Free to eligible persons/entities,,
29126,25311,,Calumet center legal services,,Direct representation,,,,,"Telephone

    Walk-inPlease call us. Clients are seen on Saturday by appointment only.Walk-ins are accepted Monday through Friday during open hours.",,Free to eligible persons/entities,,
29111,25311,,REACH legal clinic,,Direct representation,,,,,TelephoneCall to make an appointment.Please call to set up an appointment.,,Free to eligible persons/entities,,
29096,25311,,Midway center legal services,,Direct representation,,,,,"Telephone

    Walk-in",,Free to eligible persons/entities,,
28876,25311,,Markham Courthouse civil law help desk,,Direct representation,,,,,Walk-in,,Free to eligible persons/entities,,
28871,25311,,Southwest center legal services,,Direct representation,,,,,"Telephone

    Walk-in",,Free to eligible persons/entities,,
28856,25311,,Victim legal assistance network (VLAN),,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
28851,25311,,Pro Bono Project,,Direct representation,,,,,Telephone,,Free to eligible persons/entities,,
28846,25311,,Poverty Law Project,,Direct representation,,,,,Telephone,,Free to eligible persons/entities,,
28841,25311,,Human Trafficking Initiative,,Direct representation,,,,,"Telephone

    Email

    Online through IllinoisLegalAid.orgEmail your contact information and we will set an in-person appointment, or contact you via phone.Please call us.",,Free to everyone,,
28836,25311,,Elder law project,,Direct representation,,,,,Telephone,,Free to eligible persons/entities,,
28831,25311,,Domestic violence legal services,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgPlease call our office and we will screen you for services.",,Free to eligible persons/entities,,
28806,25596,,Fox Valley Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
28776,25311,,General intake,,Direct representation,,,,,Telephone,,Free to eligible persons/entities,,
28751,24546,,Criminal records advice desk at the Daley Center,,Direct representation,,,,,"Walk-inHelp is provided on a first come, first served basis. Sign in starts at 8:30 AM; 20 clients are served during the morning.",,Free to everyone,,
28721,24656,,Amicus Poloniae legal clinic,,Direct representation,,,,,TelephonePlease call for an appointment.Please call to set up an appointment.,,Free to eligible persons/entities,,
28711,24656,,Guardianship Assistance Desk for Minors,,Direct representation,,,,,"Walk-inPeople are seen on a first-come, first-served",,Free to eligible persons/entities,,
28706,24656,,CVLS panel referral program,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgCall for an appointment.Please call to set up an appointment.",,Free to eligible persons/entities,,
28501,25066,,Legal Answers,,Direct representation,,,,,OnlineAnswer a few questions on the Free Legal Answers website to find out if you can use the service. Then post your legal question for a volunteer lawyer to answer.,,Free to eligible persons/entities,,
28496,25066,,Illinois Legal Aid Online,,Legal information and education (not a legal self-help center),,,,,"",,Free to everyone,,
